ID,GenderIndex,ClassID,RaceID
149398,3,0,0
149399,3,0,0
149400,3,0,0
149401,3,0,0
149402,3,0,0
149403,3,0,0
149404,3,0,0
149405,3,0,0
149406,3,0,0
149407,3,0,0
149408,3,0,0
149409,3,0,0
149410,3,0,0
149411,3,0,0
149412,3,0,0
149413,3,0,0
149414,3,0,0
149415,3,0,0
149416,3,0,0
149417,3,0,0
149418,3,0,0
149419,3,0,0
149420,3,0,0
149421,3,0,0
149422,3,0,0
149423,3,0,0
149424,3,0,0
149425,3,0,0
149429,3,0,0
149430,3,0,0
149431,3,0,0
149432,3,0,0
149433,3,0,0
149435,3,0,0
149438,3,0,0
149439,3,0,0
149440,3,0,0
149441,3,0,0
149442,3,0,0
149443,3,0,0
149445,3,0,0
149446,3,0,0
149447,3,0,0
149448,3,0,0
149449,3,0,0
149450,3,0,0
149451,3,0,0
149452,3,0,0
149453,3,0,0
149454,3,0,0
149455,3,0,0
149456,3,0,0
149457,3,0,0
149458,3,0,0
149459,3,0,0
149462,3,0,0
149463,3,0,0
149464,3,0,0
149465,3,0,0
149466,3,0,0
149467,3,0,0
149468,3,0,0
149469,3,0,0
149470,3,0,0
149471,3,0,0
149473,3,0,0
149475,3,0,0
149476,3,0,0
149477,3,0,0
149478,3,0,0
149480,3,0,0
149481,3,0,0
149482,3,0,0
149483,3,0,0
149484,3,0,0
149485,3,0,0
149486,3,0,0
149487,3,0,0
149488,3,0,0
149489,3,0,0
149490,3,0,0
149491,3,0,0
149492,3,0,0
149493,3,0,0
149494,3,0,0
149495,3,0,0
149496,3,0,0
149497,3,0,0
149499,3,0,0
149500,3,0,0
149501,3,0,0
149502,3,0,0
149503,3,0,0
149504,3,0,0
149505,3,0,0
149506,3,0,0
149507,3,0,0
149508,3,0,0
149509,3,0,0
149511,3,0,0
149513,3,0,0
149514,3,0,0
149515,3,0,0
149516,3,0,0
149517,3,0,0
149518,1,0,0
149519,0,0,0
149520,3,0,0
149521,3,0,0
149522,1,0,0
149523,0,0,0
149524,3,0,0
149525,3,0,0
149526,1,0,0
149527,0,0,0
149528,3,0,0
149529,3,0,0
149530,0,0,0
149531,3,0,0
149532,3,0,0
149533,3,0,0
149534,3,0,0
149535,3,0,0
149536,3,0,0
149537,3,0,0
149538,3,0,0
149539,3,0,0
149540,3,0,0
149541,3,0,0
149542,3,0,0
149543,3,0,0
149544,3,0,0
149545,3,0,0
149546,3,0,0
149547,3,0,0
149548,3,0,0
149549,3,0,0
149550,3,0,0
149551,3,0,0
149552,3,0,0
149553,3,0,0
149554,3,0,0
149555,3,0,0
149556,3,0,0
149557,3,0,0
149558,3,0,0
149559,3,0,0
149560,3,0,0
149561,3,0,0
149562,3,0,0
149563,3,0,0
149565,3,0,0
149566,3,0,0
149567,3,0,0
149568,3,0,0
149569,3,0,0
149570,3,0,0
149571,3,0,0
149572,3,0,0
149573,3,0,0
149574,3,0,0
149575,3,0,0
149576,3,0,0
149579,3,0,0
149580,3,0,0
149583,3,0,0
149585,3,0,0
149586,3,0,0
149587,3,0,0
149588,3,0,0
149589,3,0,0
149590,3,0,0
149591,3,0,0
149592,3,0,0
149593,3,0,0
149594,3,0,0
149595,3,0,0
149596,3,0,0
149597,3,0,0
149598,3,0,0
149599,3,0,0
149600,3,0,0
149601,3,0,0
149603,3,0,0
149604,3,0,0
149605,3,0,0
149606,3,0,0
149607,3,0,0
149608,3,0,0
149609,3,0,0
149610,3,0,0
149611,3,0,0
149612,3,0,0
149613,1,0,0
149614,0,0,0
149615,3,0,0
149616,3,0,0
149617,1,0,0
149618,0,0,0
149619,3,0,0
149620,3,0,0
149624,3,0,0
149625,3,0,0
149626,3,0,0
149627,3,0,0
149628,3,0,0
149629,3,0,0
149630,3,0,0
149631,1,0,0
149632,3,0,0
149633,3,0,0
149634,3,0,0
149635,3,0,0
149637,3,0,0
149639,3,0,0
149640,3,0,0
149641,3,0,0
149642,3,0,0
149643,3,0,0
149644,3,0,0
149645,3,0,0
149646,3,0,0
149647,3,0,0
149648,3,0,0
149649,3,0,0
149650,3,0,0
149651,3,0,0
149652,3,0,0
149653,3,0,0
149654,3,0,0
149655,3,0,0
149656,3,0,0
149657,3,0,0
149660,3,0,0
149661,3,0,0
149662,3,0,0
149663,3,0,0
149664,3,0,0
149665,3,0,0
149666,1,0,0
149668,3,0,0
149669,1,0,0
149670,3,0,0
149671,3,0,0
149673,3,0,0
149675,3,0,0
149676,3,0,0
149678,3,0,0
149679,3,0,0
149682,3,0,0
149683,3,0,0
149684,3,0,0
149685,3,0,0
149686,3,0,0
149687,3,0,0
149689,3,0,0
149690,3,0,0
149691,3,0,0
149692,3,0,0
149693,3,0,0
149694,3,0,0
149695,3,0,0
149696,3,0,0
149697,3,0,0
149698,3,0,0
149699,3,0,0
149700,3,0,0
149701,3,0,0
149702,3,0,0
149703,3,0,0
149704,3,0,0
149705,3,0,0
149706,3,0,0
149707,3,0,0
149708,3,0,0
149709,3,0,0
149710,3,0,0
149711,3,0,0
149712,3,0,0
149713,3,0,0
149714,3,0,0
149715,3,0,0
149716,3,0,0
149717,3,0,0
149718,3,0,0
149719,3,0,0
149720,3,0,0
149721,3,0,0
149722,3,0,0
149723,3,0,0
149724,3,0,0
149725,3,0,0
149726,3,0,0
149727,3,0,0
149728,3,0,0
149729,3,0,0
149730,3,0,0
149731,3,0,0
149732,3,0,0
149733,3,0,0
149734,3,0,0
149735,3,0,0
149736,3,0,0
149737,3,0,0
149738,3,0,0
149739,3,0,0
149740,3,0,0
149741,3,0,0
149742,3,0,0
149743,3,0,0
149744,3,0,0
149745,3,0,0
149746,0,0,0
149751,3,0,0
149752,1,0,0
149753,0,0,0
149756,1,0,0
149757,0,0,0
149760,3,0,0
149763,3,0,0
149765,0,0,0
149767,3,0,0
149768,0,0,0
149769,3,0,0
149770,3,0,0
149771,0,0,0
149773,3,0,0
149774,0,0,0
149775,3,0,0
149776,3,0,0
149777,3,0,0
149778,3,0,0
149779,3,0,0
149780,3,0,0
149781,3,0,0
149782,3,0,0
149783,3,0,0
149784,3,0,0
149785,3,0,0
149786,3,0,0
149787,0,0,0
149788,3,0,0
149789,3,0,0
149790,0,0,0
149791,3,0,0
149792,3,0,0
149793,0,0,0
149794,3,0,0
149795,3,0,0
149796,0,0,0
149797,3,0,0
149798,3,0,0
149799,0,0,0
149800,3,0,0
149801,3,0,0
149802,3,0,0
149803,3,0,0
149804,3,0,0
149805,3,0,0
149806,3,0,0
149807,3,0,0
149809,3,0,0
149810,3,0,0
149811,3,0,0
149813,3,0,0
149814,3,0,0
149816,3,0,0
149817,3,0,0
149818,3,0,0
149819,3,0,0
149820,3,0,0
149821,3,0,0
149822,3,0,0
149823,3,0,0
149824,3,0,0
149825,3,0,0
149826,3,0,0
149827,3,0,0
149828,3,0,0
149829,3,0,0
149830,3,0,0
149831,3,0,0
149832,3,0,0
149833,3,0,0
149834,3,0,0
149837,3,0,0
149838,3,0,0
149839,3,0,0
149840,3,0,0
149841,3,0,0
149842,3,0,0
149843,3,0,0
149844,3,0,0
149845,3,0,0
149846,3,0,0
149847,3,0,0
149848,3,0,0
149849,3,0,0
149850,3,0,0
149851,3,0,0
149852,3,0,0
149853,3,0,0
149854,3,0,0
149855,3,0,0
149856,3,0,0
149857,3,0,0
149858,3,0,0
149859,3,0,0
149860,3,0,0
149861,3,0,0
149862,3,0,0
149863,3,0,0
149864,3,0,0
149865,3,0,0
149866,3,0,0
149867,3,0,0
149868,3,0,0
149869,3,0,0
149870,3,0,0
149871,3,0,0
149872,3,0,0
149873,3,0,0
149874,3,0,0
149875,3,0,0
149876,3,0,0
149877,3,0,0
149878,3,0,0
149879,3,0,0
149880,3,0,0
149881,3,0,0
149882,3,0,0
149883,3,0,0
149884,3,0,0
149885,3,0,0
149894,3,0,0
149896,3,0,0
149898,3,0,0
149902,3,0,0
149903,3,0,0
149904,3,0,0
149905,3,0,0
149906,3,0,0
149907,3,0,0
149908,3,0,0
149909,3,0,0
149910,3,0,0
149911,3,0,0
149913,3,0,0
149914,3,0,0
149915,3,0,0
149916,3,0,0
149917,3,0,0
149918,3,0,0
149919,3,0,0
149920,3,0,0
149921,3,0,0
149922,3,0,0
149923,3,0,0
149924,3,0,0
149925,3,0,0
149926,3,0,0
149927,3,0,0
149928,3,0,0
149929,3,0,0
149930,3,0,0
149931,3,0,0
149932,3,0,0
149933,3,0,0
149934,3,0,0
149935,3,0,0
149936,3,0,0
149937,3,0,0
149938,3,0,0
149939,3,0,0
149940,3,0,0
149941,3,0,0
149942,3,0,0
149943,3,0,0
149944,3,0,0
149945,3,0,0
149946,3,0,0
149947,3,0,0
149948,3,0,0
149949,3,0,0
149950,3,0,0
149951,3,0,0
149952,3,0,0
149953,3,0,0
149955,3,0,0
149956,3,0,0
149958,3,0,0
149959,3,0,0
149960,3,0,0
149961,3,0,0
149962,3,0,0
149963,3,0,0
149964,3,0,0
149965,3,0,0
149966,3,0,0
149967,3,0,0
149968,3,0,0
149969,3,0,0
149970,3,0,0
149971,3,0,0
149972,3,0,0
149973,3,0,0
149974,3,0,0
149975,3,0,0
149976,3,0,0
149977,3,0,0
149978,3,0,0
149979,3,0,0
149980,3,0,0
149981,3,0,0
149982,3,0,0
149983,3,0,0
149984,3,0,0
149985,3,0,0
149987,3,0,0
149989,3,0,0
149990,3,0,0
149991,3,0,0
149992,3,0,0
149993,3,0,0
149994,3,0,0
149995,3,0,0
149996,3,0,0
149998,3,0,0
149999,3,0,0
150000,3,0,0
150001,3,0,0
150002,3,0,0
150003,3,0,0
150004,3,0,0
150005,3,0,0
150006,3,0,0
150007,3,0,0
150008,3,0,0
150010,3,0,0
150011,3,0,0
150012,3,0,0
150014,3,0,0
150015,3,0,0
150016,3,0,0
150017,3,0,0
150018,3,0,0
150020,3,0,0
150021,3,0,0
150022,3,0,0
150023,3,0,0
150024,3,0,0
150025,3,0,0
150026,3,0,0
150027,3,0,0
150028,3,0,0
150029,3,0,0
150030,3,0,0
150031,3,0,0
150032,3,0,0
150033,3,0,0
150034,3,0,0
150035,3,0,0
150036,3,0,0
150037,3,0,0
150038,3,0,0
150039,3,0,0
150040,3,0,0
150041,3,0,0
150042,3,0,0
150043,3,0,0
150044,3,0,0
150045,3,0,0
150046,3,0,0
150047,3,0,0
150048,3,0,0
150049,3,0,0
150050,3,0,0
150051,3,0,0
150052,3,0,0
150053,3,0,0
150054,3,0,0
150055,3,0,0
150056,3,0,0
150057,3,0,0
150058,3,0,0
150059,3,0,0
150060,3,0,0
150061,3,0,0
150062,3,0,0
150063,3,0,0
150064,3,0,0
150065,3,0,0
150066,3,0,0
150067,3,0,0
150068,3,0,0
150069,3,0,0
150070,3,0,0
150071,3,0,0
150072,3,0,0
150073,3,0,0
150074,3,0,0
150075,3,0,0
150076,3,0,0
150077,3,0,0
150078,3,0,0
150079,3,0,0
150080,3,0,0
150081,3,0,0
150082,3,0,0
150083,3,0,0
150084,3,0,0
150085,3,0,0
150086,3,0,0
150087,3,0,0
150088,3,0,0
150089,3,0,0
150090,3,0,0
150091,3,0,0
150092,3,0,0
150093,3,0,0
150094,3,0,0
150095,3,0,0
150096,3,0,0
150097,3,0,0
150098,3,0,0
150100,3,0,0
150101,3,0,0
150102,3,0,0
150103,3,0,0
150104,3,0,0
150105,3,0,0
150106,3,0,0
150107,3,0,0
150109,3,0,0
150110,3,0,0
150111,3,0,0
150112,3,0,0
150113,3,0,0
150114,3,0,0
150115,3,0,0
150116,3,0,0
150117,3,0,0
150119,3,0,0
150120,3,0,0
150121,3,0,0
150122,3,0,0
150123,3,0,0
150124,3,0,0
150125,3,0,0
150126,3,0,0
150127,3,0,0
150128,3,0,0
150129,3,0,0
150130,3,0,0
150131,3,0,0
150132,3,0,0
150133,3,0,0
150134,3,0,0
150135,3,0,0
150136,3,0,0
150137,3,0,0
150138,3,0,0
150139,3,0,0
150140,3,0,0
150141,3,0,0
150143,3,0,0
150144,3,0,0
150145,3,0,0
150146,3,0,0
150147,3,0,0
150148,3,0,0
150149,3,0,0
150150,3,0,0
150151,3,0,0
150152,3,0,0
150153,3,0,0
150154,3,0,0
150155,3,0,0
150156,3,0,0
150157,3,0,0
150158,3,0,0
150159,3,0,0
150160,3,0,0
150161,3,0,0
150162,3,0,0
150163,3,0,0
150164,3,0,0
150165,3,0,0
150166,3,0,0
150167,3,0,0
150168,3,0,0
150169,3,0,0
150170,3,0,0
150171,3,0,0
150172,3,0,0
150173,3,0,0
150174,3,0,0
150175,3,0,0
150176,3,0,0
150177,3,0,0
150178,3,0,0
150179,3,0,0
150180,3,0,0
150181,3,0,0
150182,3,0,0
150183,3,0,0
150184,3,0,0
150185,3,0,0
150186,3,0,0
150187,3,0,0
150188,3,0,0
150189,3,0,0
150190,3,0,0
150191,3,0,0
150193,3,0,0
150194,3,0,0
150195,3,0,0
150196,3,0,0
150197,3,0,0
150198,3,0,0
150199,3,0,0
150200,3,0,0
150201,3,0,0
150202,3,0,0
150203,3,0,0
150204,3,0,0
150205,3,0,0
150206,3,0,0
150207,3,0,0
150208,3,0,0
150209,3,0,0
150210,3,0,0
150211,3,0,0
150212,3,0,0
150213,3,0,0
150214,3,0,0
150215,3,0,0
150216,3,0,0
150217,3,0,0
150218,3,0,0
150219,3,0,0
150220,3,0,0
150221,3,0,0
150222,3,0,0
150223,3,0,0
150225,3,0,0
150226,3,0,0
150227,3,0,0
150228,3,0,0
150229,3,0,0
150230,3,0,0
150231,3,0,0
150232,3,0,0
150233,3,0,0
150234,3,0,0
150235,3,0,0
150236,3,0,0
150237,3,0,0
150238,3,0,0
150239,3,0,0
150240,3,0,0
150241,3,0,0
150242,3,0,0
150243,3,0,0
150244,3,0,0
150245,3,0,0
150246,3,0,0
150247,3,0,0
150248,3,0,0
150249,3,0,0
150250,3,0,0
150251,3,0,0
150252,3,0,0
150253,3,0,0
150254,3,0,0
150255,3,0,0
150257,3,0,0
150258,3,0,0
150259,3,0,0
150260,3,0,0
150261,3,0,0
150262,3,0,0
150263,3,0,0
150265,3,0,0
150266,3,0,0
150267,3,0,0
150268,3,0,0
150269,3,0,0
150270,3,0,0
150271,3,0,0
150272,3,0,0
150273,3,0,0
150274,3,0,0
150275,3,0,0
150276,3,0,0
150277,3,0,0
150278,3,0,0
150279,3,0,0
150280,3,0,0
150281,3,0,0
150282,3,0,0
150283,3,0,0
150284,3,0,0
150285,3,0,0
150286,3,0,0
150287,3,0,0
150288,3,0,0
150289,3,0,0
150290,3,0,0
150291,3,0,0
150292,3,0,0
150293,3,0,0
150294,3,0,0
150295,3,0,0
150296,3,0,0
150297,3,0,0
150298,3,0,0
150299,3,0,0
150300,3,0,0
150301,3,0,0
150302,3,0,0
150303,3,0,0
150304,3,0,0
150305,3,0,0
150306,3,0,0
150307,3,0,0
150308,3,0,0
150309,3,0,0
150310,3,0,0
150312,3,0,0
150313,3,0,0
150314,3,0,0
150315,3,0,0
150316,3,0,0
150317,3,0,0
150318,3,0,0
150319,3,0,0
150320,3,0,0
150322,3,0,0
150323,3,0,0
150324,3,0,0
150325,3,0,0
150326,3,0,0
150328,3,0,0
150329,3,0,0
150330,3,0,0
150331,3,0,0
150333,3,0,0
150334,3,0,0
150335,3,0,0
150337,3,0,0
150338,3,0,0
150339,3,0,0
150340,3,0,0
150341,3,0,0
150342,3,0,0
150343,3,0,0
150344,3,0,0
150345,3,0,0
150349,3,0,0
150350,3,0,0
150351,3,0,0
150352,3,0,0
150353,3,0,0
150354,3,0,0
150355,3,0,0
150356,3,0,0
150357,3,0,0
150358,3,0,0
150359,3,0,0
150360,3,0,0
150361,3,0,0
150362,3,0,0
150363,3,0,0
150364,3,0,0
150365,3,0,0
150366,3,0,0
150367,3,0,0
150368,3,0,0
150369,3,0,0
150370,3,0,0
150371,3,0,0
150372,3,0,0
150373,3,0,0
150374,3,0,0
150375,3,0,0
150377,3,0,0
150378,3,0,0
150379,3,0,0
150380,3,0,0
150381,3,0,0
150382,3,0,0
150383,3,0,0
150384,3,0,0
150385,3,0,0
150386,3,0,0
150387,3,0,0
150388,3,0,0
150389,3,0,0
150390,3,0,0
150392,3,0,0
150393,3,0,0
150394,3,0,0
150396,3,0,0
150397,3,0,0
150398,3,0,0
150399,3,0,0
150400,3,0,0
150401,3,0,0
150402,3,0,0
150403,3,0,0
150404,3,0,0
150405,3,0,0
150406,3,0,0
150407,3,0,0
150408,3,0,0
150409,3,0,0
150410,3,0,0
150411,3,0,0
150412,3,0,0
150413,3,0,0
150414,3,0,0
150415,3,0,0
150416,3,0,0
