ID,FromTaxiNode,ToTaxiNode,Cost
816,245,247,6000
817,247,245,6000
818,247,244,4000
819,190,248,4000
820,244,247,4000
821,250,249,4000
822,249,250,4000
823,251,244,4000
824,244,251,4000
825,244,252,4000
826,248,190,4000
827,252,244,4000
828,254,250,4000
829,253,244,4000
830,250,254,6000
831,244,253,4000
832,250,248,6000
834,255,253,4000
835,253,255,4000
836,248,250,4000
837,190,254,12000
838,185,253,4000
839,254,190,8000
841,253,185,6000
842,256,252,4000
843,252,256,4000
844,256,254,5000
845,254,256,4000
846,257,258,4000
847,258,257,4000
848,259,257,4000
849,257,259,4000
852,260,256,4000
853,256,260,4000
854,235,225,4000
855,235,257,4000
856,235,245,4000
867,204,254,0
868,203,261,0
869,262,263,0
872,266,264,0
873,266,265,0
874,266,241,0
875,267,268,0
876,269,270,0
877,271,272,0
878,273,274,0
879,275,276,0
880,277,278,0
881,280,279,0
882,282,281,0
883,284,283,0
884,285,286,0
885,287,288,0
888,289,257,4000
889,289,245,4000
892,252,254,4000
893,254,252,4000
894,256,258,6000
895,258,256,6000
896,259,258,4000
897,258,259,4000
898,192,248,4000
899,248,192,4000
900,249,192,6000
901,192,249,6000
902,249,191,6000
903,191,249,6000
904,184,255,6000
905,255,184,6000
906,251,247,4000
907,247,251,4000
908,251,252,4000
909,252,251,4000
910,247,246,6000
911,246,247,6000
912,247,252,4000
913,252,247,4000
914,260,252,4000
915,252,260,4000
918,290,291,0
919,289,246,4000
920,246,289,4000
921,245,289,4000
922,257,289,4000
923,259,289,4000
924,289,259,4000
925,258,289,4000
926,289,258,4000
927,289,226,5000
928,226,289,5000
930,295,294,7000
931,295,185,4000
932,185,295,4000
933,183,295,4000
934,295,183,4000
935,294,295,7000
936,190,295,4000
937,295,190,4000
938,248,295,4000
939,295,248,4000
940,256,294,4000
941,294,256,4000
942,254,294,4000
943,294,254,4000
944,247,294,4000
945,294,247,4000
946,244,294,4000
947,294,244,4000
948,294,252,4000
949,252,294,4000
950,296,257,4000
951,296,258,4000
952,296,245,4000
953,296,246,4000
954,296,294,6000
955,258,296,4000
956,297,298,0
957,257,296,4000
958,246,296,4000
960,245,296,4000
961,294,296,6000
962,296,247,6000
963,247,296,6000
964,0,0,0
965,0,0,0
966,300,196,0
967,0,0,0
968,301,302,0
969,260,254,4000
970,254,260,4000
971,250,192,6000
972,192,250,6000
974,184,253,6000
975,253,184,6000
978,304,307,4000
979,307,304,4000
982,306,304,4000
983,304,306,4000
984,305,306,4000
985,306,305,4000
987,305,304,4000
988,304,305,4000
990,252,305,6000
991,305,252,6000
992,307,255,6000
993,255,307,6000
994,249,307,6000
995,307,249,6000
998,249,304,6000
999,304,249,6000
1000,253,306,6000
1001,306,253,6000
1002,250,306,6000
1003,306,250,6000
1004,306,244,6000
1005,244,306,6000
1006,306,254,6000
1007,254,306,6000
1008,305,244,6000
1009,244,305,6000
1010,305,254,6000
1011,254,305,6000
1012,251,305,6000
1013,305,251,6000
1014,305,260,6000
1015,260,305,6000
1016,309,308,4000
1017,308,309,4000
1018,246,309,6000
1019,309,246,6000
1020,259,309,6000
1021,309,259,6000
1022,246,308,6000
1023,308,246,6000
1024,259,308,6000
1025,308,259,6000
1026,260,310,6000
1027,310,260,6000
1028,251,310,6000
1029,310,251,6000
1030,310,305,6000
1031,305,310,6000
1034,310,252,6000
1035,252,310,6000
1036,294,310,6000
1037,310,294,6000
1038,239,240,0
1039,311,312,0
1040,313,312,0
1041,292,293,0
1042,314,312,0
1043,304,255,6000
1044,255,304,6000
1045,249,306,6000
1046,306,249,6000
1048,67,315,730
1049,315,67,730
1050,68,315,730
1052,315,68,730
1053,316,317,0
1054,318,319,0
1055,227,47,5
1056,320,305,6000
1057,305,320,6000
1058,310,320,6000
1059,320,310,6000
1060,321,320,4000
1061,320,321,4000
1064,323,320,4000
1066,324,320,4000
1067,320,323,4000
1068,320,324,4000
1073,321,326,4000
1076,326,321,4000
1079,0,0,0
1080,324,323,4000
1081,323,324,4000
1084,324,307,6000
1085,307,324,6000
1086,327,326,4000
1088,326,327,4000
1090,327,323,4000
1091,323,327,4000
1092,321,327,4000
1093,327,321,4000
1094,0,0,0
1095,0,0,0
1096,248,254,7000
1097,254,248,7000
1098,331,307,4000
1099,307,331,4000
1100,326,324,4000
1101,324,326,4000
1102,326,323,4000
1103,323,326,4000
1104,325,308,6000
1105,308,325,6000
1106,309,325,6000
1107,325,309,6000
1108,303,310,6000
1110,332,310,6000
1112,333,325,4000
1113,325,333,4000
1114,334,310,6000
1115,310,334,6000
1116,321,334,6000
1117,334,321,6000
1118,334,323,6000
1119,323,334,6000
1120,333,334,4000
1121,334,333,4000
1123,327,333,6000
1124,333,327,6000
1125,303,251,6000
1128,303,247,6000
1129,303,308,6000
1131,332,308,6000
1134,332,258,6000
1136,332,256,6000
1137,335,334,4000
1138,334,335,4000
1139,335,310,6000
1140,310,335,6000
1141,335,333,4000
1142,333,335,4000
1144,303,335,6000
1146,332,335,6000
1147,336,305,6000
1148,305,336,6000
1149,337,305,6000
1150,305,337,6000
1151,337,320,6000
1152,320,337,6000
1153,336,320,6000
1154,320,336,6000
1155,337,310,4000
1156,336,310,4000
1157,310,337,4000
1158,310,336,4000
1159,336,244,6000
1160,244,336,6000
1161,326,307,6000
1162,307,326,6000
1163,322,324,4000
1164,324,322,4000
1165,322,326,4000
1166,326,322,4000
1167,322,320,4000
1168,320,322,4000
1169,322,307,6000
1170,307,322,6000
1171,335,303,6000
1172,335,332,6000
1173,310,332,6000
1174,310,303,6000
1175,251,303,6000
1176,256,332,6000
1177,247,303,6000
1178,258,332,6000
1179,308,303,6000
1180,308,332,6000
1185,325,332,6000
1186,332,325,6000
1187,325,303,6000
1188,303,325,6000
1189,335,325,4000
1190,325,335,4000
1191,341,342,0
1192,327,340,6000
1193,340,327,6000
1194,333,340,4000
1195,340,333,4000
1196,335,340,4000
1197,340,335,4000
1198,310,340,6000
1199,340,310,6000
1200,344,345,0
1201,346,347,0
1202,333,332,6000
1203,332,333,6000
1204,303,333,6000
1205,333,303,6000
1206,308,310,7000
1207,310,308,7000
1208,26,339,330
1210,339,26,330
1211,339,65,730
1212,65,339,730
1213,166,339,730
1214,339,166,730
1215,28,339,330
1217,339,28,330
1218,33,339,330
1219,339,33,330
1221,0,0,0
1222,99,128,1020
1223,349,350,0
1224,128,99,1020
1225,338,33,330
1226,33,338,330
1227,338,28,330
1228,28,338,330
1229,338,339,330
1230,339,338,330
1231,166,338,530
1232,338,166,330
1233,351,28,330
1234,28,351,330
1235,33,351,530
1236,351,33,530
1237,351,37,530
1238,37,351,530
1239,350,58,330
1240,58,350,330
1241,166,350,530
1242,350,166,530
1243,61,350,330
1244,350,61,330
1247,0,0,0
1248,0,0,0
1249,29,350,330
1250,350,29,330
1252,0,0,0
1253,354,61,530
1254,61,354,530
1255,354,350,530
1256,350,354,530
1258,354,25,330
1259,25,354,330
1260,354,23,530
1261,23,354,530
1262,356,354,330
1263,354,356,330
1264,356,61,330
1265,61,356,330
1266,356,350,330
1267,350,356,330
1268,358,359,0
1270,360,29,330
1273,365,33,330
1274,361,33,330
1275,363,29,330
1277,29,363,330
1278,363,360,330
1279,360,363,330
1280,29,362,330
1281,362,29,330
1282,363,22,530
1283,22,363,530
1284,363,38,530
1285,38,363,530
1286,363,25,530
1287,25,363,530
1288,29,360,330
1289,362,360,330
1290,360,362,330
1291,360,58,530
1292,58,360,530
1293,360,350,530
1294,350,360,530
1296,356,362,530
1297,362,356,530
1298,362,354,530
1299,354,362,530
1300,363,362,330
1301,362,363,330
1302,364,361,330
1303,361,364,330
1304,365,364,330
1305,364,365,330
1306,364,33,330
1307,33,364,330
1308,364,37,530
1309,37,364,530
1310,364,351,530
1311,351,364,530
1312,361,365,330
1313,365,361,330
1314,33,361,330
1315,37,361,530
1316,361,37,530
1317,361,351,530
1318,351,361,530
1319,33,365,330
1320,37,365,530
1321,365,37,530
1322,41,365,730
1323,365,41,730
1324,368,367,330
1325,367,368,330
1326,366,368,330
1327,368,366,330
1328,368,38,330
1329,38,368,330
1330,368,37,330
1331,37,368,330
1332,366,38,330
1333,38,366,330
1334,37,367,330
1335,367,37,330
1336,368,33,530
1337,33,368,530
1338,29,368,530
1339,368,29,530
1340,366,29,530
1341,29,366,530
1342,367,33,530
1343,33,367,530
1344,369,37,330
1345,37,369,330
1346,369,368,330
1347,368,369,330
1348,369,22,530
1349,22,369,530
1350,370,37,330
1351,37,370,330
1353,366,370,330
1354,370,366,330
1355,370,368,330
1356,368,370,330
1357,370,369,330
1358,369,370,330
1359,370,38,330
1360,38,370,330
1361,370,367,330
1362,367,370,330
1363,367,41,1030
1364,41,367,1030
1365,366,42,1030
1366,42,366,1030
1368,0,0,0
1369,373,374,0
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,0,0
1817,0,0,0
1818,0,0,0
1819,0,0,0
1824,383,66,730
1825,66,383,730
1826,383,68,730
1827,68,383,1020
1828,383,67,730
1829,67,383,1020
1830,11,383,1020
1831,383,11,1020
1832,383,13,730
1833,13,383,730
1834,0,0,0
1835,384,383,730
1836,383,384,730
1837,384,13,730
1838,13,384,730
1839,11,384,730
1840,384,11,730
1843,682,682,0
1847,386,79,330
1849,79,386,330
1850,386,39,730
1851,39,386,730
1852,386,40,730
1853,40,386,730
1854,73,386,830
1855,386,73,830
1856,72,386,830
1857,386,72,830
1858,388,387,330
1859,387,388,330
1860,389,388,330
1861,388,389,330
1862,389,387,330
1863,387,389,330
1864,80,388,630
1865,388,80,630
1866,387,80,630
1867,80,387,630
1868,32,388,630
1869,388,32,630
1870,77,390,110
1871,390,77,110
1872,77,391,110
1873,391,77,110
1874,55,391,110
1876,391,55,110
1877,179,391,430
1878,391,179,430
1879,389,179,430
1880,179,389,430
1881,30,391,430
1882,391,30,430
1883,390,22,330
1884,22,390,330
1885,25,390,330
1886,390,25,330
1887,391,42,630
1888,42,391,630
1889,391,390,110
1890,390,391,110
1891,351,387,730
1892,387,351,730
1893,364,387,730
1894,387,364,730
1895,392,393,0
1899,394,395,0
1957,402,22,0
1960,404,405,0
1967,414,413,0
1972,414,413,0
1974,433,434,0
1976,436,434,0
1977,438,439,0
1978,438,440,0
1988,456,457,0
1989,457,456,0
1990,27,457,0
1991,457,27,0
1992,458,354,110
1993,354,458,110
1994,25,458,110
1995,458,25,110
1997,460,11,0
2063,509,509,0
2075,11,460,0
2076,513,40,430
2077,40,513,430
2078,513,30,430
2079,30,513,430
2080,513,39,430
2081,39,513,430
2083,179,513,430
2084,513,179,430
2085,22,402,0
2086,521,522,10000
2087,522,521,10000
2088,523,522,10000
2089,522,523,10000
2090,524,523,10000
2091,523,524,10000
2092,525,522,10000
2093,522,525,10000
2094,526,525,10000
2095,525,526,10000
2099,532,39,430
2100,39,532,430
2101,531,40,430
2102,40,531,430
2106,536,537,0
2107,537,536,0
2108,537,23,0
2109,23,537,0
2110,310,538,0
2111,539,532,430
2112,532,539,430
2113,539,531,430
2114,531,539,430
2115,539,39,430
2116,39,539,430
2117,539,40,430
2118,40,539,430
2119,360,540,330
2120,540,360,330
2121,541,361,330
2124,361,541,330
2132,33,541,330
2133,541,33,330
2134,365,541,330
2135,541,365,330
2136,540,29,330
2137,29,540,330
2139,540,362,330
2141,362,540,330
2144,551,7,330
2145,7,551,330
2146,552,551,330
2147,551,552,330
2148,554,552,330
2149,552,554,330
2150,553,551,330
2151,551,553,330
2152,552,553,330
2153,553,552,330
2154,553,16,530
2155,16,553,530
2158,8,554,330
2160,554,8,330
2161,555,8,110
2162,8,555,110
2164,559,558,10000
2165,558,559,10000
2166,558,557,10000
2167,557,558,10000
2169,559,557,10000
2170,557,559,10000
2171,560,560,0
2172,561,561,0
2173,562,562,0
2174,563,563,0
2175,564,564,0
2176,31,513,730
2177,513,31,730
2178,565,41,330
2179,41,565,330
2181,565,367,330
2182,367,565,330
2183,567,41,330
2184,41,567,330
2185,567,31,330
2186,31,567,330
2187,568,38,330
2188,38,568,330
2189,569,568,630
2190,568,569,330
2191,569,42,630
2193,42,569,330
2197,569,72,630
2198,72,569,630
2201,574,574,0
2203,575,575,0
2204,0,0,0
2206,577,577,110
2207,578,578,0
2208,0,0,0
2209,0,0,0
2214,0,0,0
2216,0,0,0
2220,582,2,0
2221,2,582,0
2222,0,0,0
2223,583,4,110
2224,4,583,110
2225,584,4,110
2226,4,584,110
2227,69,559,10000
2228,584,2,110
2229,2,584,110
2230,586,587,0
2233,589,582,110
2234,582,589,110
2235,589,5,110
2236,5,589,110
2237,590,195,630
2238,195,590,630
2239,591,590,630
2240,590,591,630
2241,19,591,630
2242,591,19,630
2243,592,18,630
2244,18,592,630
2245,592,20,630
2246,20,592,630
2247,593,20,630
2248,594,65,830
2249,20,593,630
2250,593,592,630
2251,65,594,830
2252,592,593,630
2253,594,166,830
2254,166,594,830
2255,595,166,830
2256,166,595,830
2259,595,594,830
2260,594,595,830
2261,595,339,830
2262,339,595,830
2263,596,615,330
2264,615,596,330
2265,0,0,0
2266,597,48,730
2267,48,597,730
2268,598,45,630
2269,45,598,630
2270,599,598,630
2271,598,599,630
2272,56,599,630
2273,599,56,630
2274,600,598,630
2275,598,600,630
2276,53,597,730
2277,597,53,730
2278,599,596,630
2279,596,599,630
2280,597,69,830
2281,69,597,830
2282,601,17,220
2283,17,601,220
2284,601,669,220
2285,13,669,220
2286,11,601,530
2287,601,11,530
2288,602,45,1030
2289,45,602,1030
2290,604,603,1030
2291,603,604,1030
2292,604,56,1030
2293,56,604,1030
2294,603,18,1030
2295,18,603,1030
2296,602,19,1030
2297,19,602,1030
2298,605,606,10000
2299,606,605,10000
2300,606,6,10000
2301,608,23,10000
2302,607,521,10000
2303,521,607,10000
2304,608,610,10000
2305,610,608,10000
2306,607,522,10000
2307,611,523,10000
2308,523,611,10000
2309,611,524,10000
2310,524,611,10000
2311,522,607,10000
2312,609,522,10000
2313,522,609,10000
2314,609,521,10000
2315,521,609,10000
2316,612,525,10000
2317,525,612,10000
2318,526,612,10000
2319,612,526,10000
2320,613,44,830
2321,44,613,830
2322,613,23,830
2323,11,608,10000
2324,23,613,830
2325,608,11,10000
2326,614,44,830
2327,44,614,830
2328,49,559,10000
2329,559,49,10000
2330,559,69,10000
2331,53,559,10000
2332,559,53,10000
2333,52,559,10000
2334,559,52,10000
2335,5,615,330
2336,615,5,330
2337,0,0,0
2338,0,0,0
2339,616,557,10000
2340,557,616,10000
2341,617,76,730
2342,76,617,530
2343,616,23,30000
2344,617,13,730
2345,23,616,30000
2346,13,617,730
2347,617,17,730
2348,17,617,730
2349,616,167,30000
2350,617,383,730
2351,383,617,1020
2352,167,616,30000
2353,618,43,730
2354,43,618,730
2355,618,67,730
2356,67,618,730
2357,16,618,730
2358,618,16,730
2359,619,6,0
2360,6,619,0
2361,383,618,730
2362,618,383,730
2363,620,619,110
2364,619,620,110
2365,620,6,110
2366,6,620,110
2367,621,621,0
2368,622,12,220
2369,622,4,220
2370,4,622,220
2371,12,622,220
2372,622,195,220
2373,195,622,220
2374,623,623,0
2375,629,629,0
2376,627,627,0
2377,624,94,0
2378,94,624,0
2379,93,94,110
2380,94,93,110
2381,625,82,0
2382,600,5,630
2383,5,600,630
2384,82,625,0
2385,83,625,110
2386,625,83,330
2387,84,630,730
2388,630,84,730
2389,87,84,730
2390,86,84,730
2391,85,84,730
2392,85,86,730
2393,86,85,730
2394,85,87,730
2395,87,85,730
2396,86,630,730
2397,630,86,730
2398,87,630,730
2399,630,87,730
2400,67,86,730
2401,86,67,1020
2402,86,68,730
2403,68,86,730
2404,631,82,0
2405,82,631,0
2406,383,87,730
2407,87,383,730
2408,21,632,730
2409,632,21,730
2410,633,634,730
2411,634,633,730
2412,632,635,730
2413,635,632,730
2414,635,633,730
2415,633,635,730
2416,634,71,830
2417,71,634,830
2418,635,555,830
2419,555,635,830
2420,633,8,830
2421,8,633,830
2431,645,460,110
2432,460,645,110
2433,645,11,110
2434,11,645,110
2435,10,645,110
2436,645,10,110
2437,646,10,220
2438,10,646,220
2440,257,310,20000
2441,310,257,20000
2443,245,310,20000
2444,310,245,20000
2445,183,310,20000
2447,310,183,20000
2448,191,310,20000
2450,310,191,20000
2451,649,384,730
2452,384,649,730
2453,650,66,730
2454,66,650,730
2455,650,651,730
2456,651,650,730
2457,649,651,730
2458,651,649,730
2459,43,650,1020
2460,650,43,730
2461,617,649,730
2462,649,617,1020
2465,651,383,1020
2466,383,651,730
2467,652,531,10000
2468,531,652,10000
2469,653,652,10000
2470,652,653,10000
2471,654,646,220
2472,646,654,220
2473,654,10,220
2474,10,654,220
2475,94,27,110
2476,27,94,110
2477,0,0,0
2480,0,0,0
2481,656,657,10000
2485,659,660,10000
2486,661,660,10000
2488,661,659,10000
2489,659,661,10000
2490,656,661,10000
2491,661,656,10000
2492,659,657,10000
2493,657,659,10000
2494,659,656,10000
2495,662,664,10000
2496,663,664,10000
2497,663,665,10000
2498,665,664,10000
2499,666,665,10000
2500,666,664,10000
2501,666,662,10000
2502,662,666,10000
2503,664,662,10000
2504,664,663,10000
2505,664,665,10000
2507,665,663,10000
2508,665,666,10000
2509,657,656,10000
2510,656,659,10000
2511,660,661,10000
2512,660,659,10000
2513,658,657,10000
2514,657,658,10000
2515,658,665,10000
2516,664,666,10000
2517,665,658,10000
2518,17,658,10000
2519,658,17,10000
2520,16,658,10000
2521,658,16,10000
2522,6,658,10000
2523,16,6,530
2525,21,658,10000
2526,658,21,10000
2527,658,6,10000
2528,658,552,10000
2529,552,658,10000
2531,6,606,10000
2532,667,13,220
2533,13,667,220
2534,668,667,220
2535,667,668,220
2536,669,13,220
2537,667,669,220
2538,669,667,220
2539,669,601,220
2540,668,654,220
2541,654,668,220
2542,670,13,220
2543,13,670,220
2544,384,670,220
2545,670,384,220
2548,597,594,730
2549,594,597,730
2550,66,651,730
2551,651,66,730
2552,672,651,730
2553,651,672,730
2554,672,84,730
2555,84,672,730
2556,673,75,730
2557,75,673,730
2558,673,74,730
2559,74,673,730
2560,635,67,1020
2561,635,68,1020
2562,67,635,1020
2563,68,635,1020
2565,674,652,10000
2566,652,674,10000
2567,662,8,30000
2568,8,662,30000
2569,653,674,10000
2570,674,653,10000
2571,661,17,30000
2572,17,661,30000
2573,652,532,10000
2574,532,652,10000
2575,21,661,30000
2576,661,21,30000
2577,653,73,10000
2578,73,653,10000
2579,72,653,10000
2580,653,72,10000
2581,675,676,830
2582,676,675,830
2583,676,71,830
2584,71,676,830
2585,676,70,830
2586,70,676,830
2587,70,599,1020
2588,599,70,1020
2589,71,599,1020
2590,599,71,1020
2591,673,675,730
